scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_257	1753.525379	-77.461362	407.925889	1279.070173	1830.986742	1345.599490	474.455206
scaffold_258	1165.682965	-54.439476	237.172646	812.004974	1220.122441	928.510319	353.677991
scaffold_259	1455.727620	-10.833913	532.872290	1100.248627	1466.561533	922.855330	355.478993
scaffold_260	2236.048156	-134.749970	428.178245	1570.903255	2370.798127	1807.869911	665.144901
scaffold_261	2591.848290	-205.122741	440.532224	1760.497716	2796.971031	2151.316066	831.350575
scaffold_262	2092.783485	-19.381079	490.420255	1673.719948	2112.164564	1602.363230	419.063537
scaffold_263	2079.901140	-57.268743	607.077072	1497.169514	2137.169883	1472.824067	582.731626
scaffold_264	1393.375344	-63.821690	361.175136	1064.574515	1457.197034	1032.200208	328.800829
scaffold_265	2843.016695	130.673783	1438.171667	2021.367160	2712.342913	1404.845028	821.649536
scaffold_266	1474.994867	-64.222025	368.306456	1099.695277	1539.216892	1106.688411	375.299590
scaffold_267	1550.159120	-78.021537	321.772592	1052.741708	1628.180656	1228.386528	497.417412
scaffold_268	1442.658017	-72.032688	305.812601	982.560586	1514.690705	1136.845416	460.097431
scaffold_269	1524.250908	-38.973092	436.625404	1209.086868	1563.224000	1087.625503	315.164040
scaffold_270	1673.508122	-34.796255	405.793804	1244.487289	1708.304377	1267.714318	429.020833
scaffold_271	1084.141806	-39.861903	283.343158	812.901318	1124.003709	800.798649	271.240488
scaffold_272	2006.238642	-57.373966	600.700539	1571.742941	2063.612608	1405.538103	434.495702
scaffold_273	1026.014045	-26.025783	321.746037	782.941608	1052.039828	704.268008	243.072437
scaffold_274	1686.923256	42.044464	756.356998	1136.944602	1644.878792	930.566258	549.978654
scaffold_275	1366.767009	-58.205634	333.008119	981.439132	1424.972642	1033.758889	385.327877
scaffold_276	1652.953595	-108.317948	334.839837	1230.192931	1761.271542	1318.113757	422.760664
scaffold_277	1089.906143	-8.399533	384.272732	856.281017	1098.305675	705.633411	233.625125
scaffold_278	1538.182487	-84.361030	349.804798	1176.697152	1622.543517	1188.377690	361.485335
scaffold_279	1466.909007	10.874070	586.895417	1079.933260	1456.034937	880.013590	386.975747
scaffold_280	2152.335871	72.606383	1050.151110	1542.778775	2079.729488	1102.184761	609.557097
scaffold_281	1113.440370	-52.798647	225.817425	752.219507	1166.239017	887.622945	361.220863
scaffold_282	1209.060050	-15.760839	402.993030	997.395987	1224.820889	806.067020	211.664063
scaffold_283	3862.296789	500.914110	2321.808329	3137.945855	3361.382678	1540.488460	724.350933
scaffold_284	2367.007495	108.057939	1231.931330	1815.447307	2258.949555	1135.076165	551.560187
scaffold_285	2490.952569	267.070687	1584.795965	1814.159543	2223.881883	906.156605	676.793026
scaffold_286	2341.132915	-34.795266	802.088543	1849.592064	2375.928182	1539.044372	491.540851
scaffold_287	1585.308868	-58.232735	382.612689	1073.795885	1643.541603	1202.696179	511.512983
scaffold_288	1175.324135	-29.576592	385.732270	963.504495	1204.900727	789.591865	211.819640
scaffold_289	1782.375064	-78.038246	414.813859	1260.253689	1860.413310	1367.561205	522.121375
scaffold_290	1439.878715	-83.605909	331.878973	1090.672198	1523.484625	1107.999742	349.206518
scaffold_291	884.621324	-36.228629	215.254699	658.073522	920.849953	669.366625	226.547803
scaffold_292	1174.447365	-61.887735	270.530880	881.293879	1236.335100	903.916485	293.153486
scaffold_293	1284.059110	-58.719673	289.218091	894.337228	1342.778782	994.841019	389.721882
scaffold_294	1417.159640	-63.895041	320.411501	986.766484	1481.054681	1096.748139	430.393155
scaffold_295	2191.838796	35.099813	748.395089	1896.243191	2156.738983	1443.443708	295.595605
scaffold_296	1533.785067	-84.248937	310.670878	1099.278728	1618.034004	1223.114189	434.506340
scaffold_297	967.497621	-39.455732	222.126853	707.253124	1006.953353	745.370768	260.244497
