scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_473	1160.292206	970.304004	521.532629	711.354916	189.988202	638.759578	448.937290
scaffold_474	466.481284	62.130866	284.279176	451.285303	404.350418	182.202108	15.195981
scaffold_475	146.078565	6.028378	65.752203	138.377125	140.050187	80.326362	7.701440
scaffold_476	340.418262	317.837387	186.722303	181.054569	22.580875	153.695959	159.363694
scaffold_477	22.449040	3.174109	9.297837	22.947848	19.274932	13.151203	-0.498808
scaffold_478	911.536140	736.386017	543.610334	555.443878	175.150124	367.925807	356.092262
scaffold_479	653.840030	604.006348	312.472117	344.701165	49.833682	341.367913	309.138865
scaffold_480	764.811147	763.464789	351.823326	403.654796	1.346357	412.987821	361.156351
scaffold_481	834.199384	781.592562	502.592817	446.355852	52.606822	331.606567	387.843533
scaffold_482	507.585535	498.994554	217.378912	262.916585	8.590981	290.206623	244.668950
scaffold_483	454.877502	355.179525	297.604592	293.565740	99.697977	157.272910	161.311762
scaffold_484	1323.582209	1318.483401	643.361227	676.444956	5.098808	680.220982	647.137252
scaffold_485	74.386646	16.193066	35.186035	60.532267	58.193580	39.200611	13.854379
scaffold_486	26.524937	9.976097	17.904705	24.938261	16.548840	8.620232	1.586676
scaffold_487	163.061640	149.198884	83.028472	90.496612	13.862756	80.033168	72.565028
scaffold_488	200.965644	161.609390	101.435526	114.507169	39.356254	99.530118	86.458475
scaffold_489	407.300877	398.324618	241.637025	217.675383	8.976259	165.663852	189.625494
scaffold_490	470.528977	402.143317	225.042308	277.259223	68.385661	245.486669	193.269754
scaffold_491	16.697573	-0.160967	5.648787	12.945767	16.858539	11.048785	3.751805
scaffold_492	904.247819	899.735686	371.779619	472.036057	4.512133	532.468200	432.211762
scaffold_493	418.400629	361.351229	177.670480	241.307660	57.049400	240.730149	177.092969
scaffold_494	12.041058	-0.643093	2.646610	9.246793	12.684151	9.394448	2.794266
scaffold_495	340.285865	188.927909	177.093147	251.072138	151.357956	163.192718	89.213727
scaffold_496	216.882839	168.343297	101.624650	108.307897	48.539542	115.258189	108.574941
scaffold_497	358.076760	243.738847	199.906666	215.891072	114.337913	158.170094	142.185688
scaffold_498	2141.124445	23.562899	20.194089	14.019184	2117.561546	2120.930355	2127.105260
scaffold_499	-nan	-0.816344	3.513699	3531.968403	-nan	-nan	-nan
scaffold_500	75.265896	-6.661751	11.313108	44.406302	81.927646	63.952787	30.859593
scaffold_501	234.108788	147.062010	183.883151	130.452354	87.046778	50.225638	103.656434
scaffold_502	35.179909	9.496198	22.939559	33.261168	25.683711	12.240351	1.918742
scaffold_503	248.067286	122.430619	123.757550	179.829945	125.636667	124.309736	68.237341
scaffold_504	485.662380	-6.117522	147.279254	407.085687	491.779902	338.383126	78.576693
scaffold_505	26752.319714	330.990491	629.066629	371.880327	26421.329223	26123.253085	26380.439388
scaffold_506	197.748997	125.775260	94.028305	143.126025	71.973736	103.720691	54.622971
scaffold_507	44.357319	0.814003	15.295209	31.184383	43.543317	29.062110	13.172936
scaffold_508	229.161671	95.683380	114.675957	176.392774	133.478291	114.485714	52.768896
scaffold_509	152.652021	0.126602	48.778578	136.193737	152.525420	103.873444	16.458285
scaffold_510	160.207344	51.870836	72.490329	128.904216	108.336508	87.717015	31.303128
scaffold_511	420.031478	361.565420	241.185914	220.464416	58.466058	178.845563	199.567062
scaffold_512	681.131420	620.067570	295.105230	363.640954	61.063850	386.026190	317.490466
