scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_117	725.673584	501.522732	292.672360	427.073201	224.150852	433.001224	298.600383
scaffold_118	502.324370	7.616711	224.240237	404.402134	494.707659	278.084133	97.922236
scaffold_119	630.438132	163.349467	257.423677	443.072732	467.088665	373.014455	187.365400
scaffold_120	1930.542382	1394.820385	1108.364744	1006.575201	535.721997	822.177638	923.967181
scaffold_121	4238.281730	3701.796014	2068.637245	2180.738110	536.485716	2169.644485	2057.543620
scaffold_122	2587.637134	1795.790051	1450.530615	1302.821038	791.847083	1137.106519	1284.816096
scaffold_123	483.428956	21.113204	129.258757	405.537263	462.315752	354.170199	77.891693
scaffold_124	2817.915609	-113.836962	582.778675	2370.925271	2931.752571	2235.136934	446.990338
scaffold_125	351.149257	9.551771	149.402957	308.261926	341.597486	201.746300	42.887331
scaffold_126	566.251820	339.106016	263.332060	402.172515	227.145805	302.919760	164.079305
scaffold_127	1156.687606	804.090611	523.074925	662.027098	352.596996	633.612682	494.660508
scaffold_128	515.917176	-54.923161	72.109745	344.323834	570.840337	443.807431	171.593342
scaffold_129	7042.413795	470.096523	3386.525724	6164.301611	6572.317272	3655.888070	878.112183
scaffold_130	238.888844	-15.231492	66.201663	190.566739	254.120336	172.687181	48.322105
scaffold_131	1568.323249	1283.774994	867.278994	709.484751	284.548255	701.044255	858.838498
scaffold_132	557.214698	-27.360002	154.534726	449.943499	584.574700	402.679972	107.271199
scaffold_133	19629.035181	-1375.196288	1863.170769	11721.834517	21004.231469	17765.864412	7907.200664
scaffold_134	972.553204	818.691782	446.523696	564.233125	153.861423	526.029509	408.320079
scaffold_135	4958.600313	3324.256746	2568.299412	3248.790324	1634.343566	2390.300901	1709.809989
scaffold_136	2618.992411	244.295730	1486.305037	1980.752935	2374.696682	1132.687374	638.239476
scaffold_137	384.758001	303.692518	217.270180	266.183638	81.065484	167.487822	118.574363
scaffold_138	1199.902044	666.170473	763.128778	969.814070	533.731571	436.773267	230.087974
scaffold_139	438.307848	-5.399885	138.128743	371.424820	443.707733	300.179105	66.883028
scaffold_140	1286.484479	-38.386926	465.833453	1088.318022	1324.871405	820.651026	198.166458
scaffold_141	1317.680214	1217.576103	814.724498	765.177982	100.104111	502.955716	552.502232
scaffold_142	1156.864532	1027.660411	519.384753	630.313410	129.204121	637.479779	526.551122
scaffold_143	250.496546	-5.049193	80.657334	190.584847	255.545739	169.839212	59.911699
scaffold_144	1035.401404	-39.516141	278.132452	857.473342	1074.917545	757.268952	177.928062
scaffold_145	669.153526	23.917917	188.451681	623.226571	645.235609	480.701845	45.926955
scaffold_146	1826.541396	1555.916451	981.516215	960.011134	270.624944	845.025180	866.530262
scaffold_147	406.418703	-16.829885	123.571219	301.273282	423.248588	282.847484	105.145421
scaffold_148	434.922017	187.219403	202.016455	307.503635	247.702614	232.905562	127.418382
scaffold_149	350.217488	208.578740	179.112666	180.874793	141.638748	171.104822	169.342695
scaffold_150	1194.912463	1003.104360	525.568474	647.314274	191.808103	669.343990	547.598189
scaffold_151	968.180458	178.774483	255.499777	654.108735	789.405975	712.680681	314.071723
scaffold_152	2520.931879	-35.739801	45.991272	230.794524	2556.671681	2474.940607	2290.137355
scaffold_153	516.361605	473.289088	346.626932	313.097126	43.072517	169.734673	203.264479
